item_id,units_sold,revenue,sale_date,dataset_name,dq_failure_reason,quarantine_timestamp
I372425,1837,1.7046028172E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I384994,1729,1.9777956921E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I401186,289,1.475602974E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I403352,1911,1.8282190966E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I409997,1391,1.4775504937E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I411396,1287,1.4083385058E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I420181,876,3.931131878E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I422991,1925,3.960497221E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I423748,1217,5.706281016E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I428096,1710,5.10558674E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I435621,1567,5954569.95,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I440620,1794,6.465383389E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I441364,704,2.202466576E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I460065,996,4322263.24,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I465295,776,6.196854585E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I465813,1454,8.76848704E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I466320,1928,7.010519101E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I471406,1831,1.9161220387E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I472562,1486,1.6996549879E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I474994,1873,2.0880249959E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I479491,613,4.432252019E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I479510,655,5.942317753E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I483683,136,1.369263418E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I486469,1877,4.248162743E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I488253,72,1137300.9,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I494892,1752,4.592003052E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I499613,1141,1.703508146E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I503714,913,1.0367873461E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I504613,1449,1.4456267843E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I505953,1138,9.879766263E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I509229,272,3.819353029E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I510254,209,4225990.56,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I517363,182,8181790.28,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I518973,1405,5.873786559E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I526470,1509,1.1166201568E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I527576,993,4.733703136E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I529223,573,5.310932536E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I538595,609,8.683160589E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I545789,148,604984.99,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I555218,859,0.0,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I563053,1309,8.865025268E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I566226,1245,5.653663634E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I293384,1828,1.7532408521E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I299162,1490,1.0157648791E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I310707,1309,3.825804842E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I315892,1385,4.00460156E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I317125,93,2370608.84,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I321079,1896,2.279506229E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I364222,201,1.774287658E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I373602,671,9.962658252E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I377772,1060,3.268539652E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I324391,1578,1.3253011186E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I327134,1185,2.011493561E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I329638,894,3904238.72,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I363192,848,1.2590631762E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I386507,399,4.97665231E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I388249,433,3.511077958E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I393191,149,626923.82,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I396426,772,1.02359234E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I398055,1612,1.9151759093E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I406809,1306,4.606310301E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I413868,238,1.103935322E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I416405,1065,6539501.42,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I443497,1107,3.537501291E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I452797,1715,1.652954791E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I468222,1597,1.9091154649E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I475429,1288,9.017464972E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I477002,1644,1.519180884E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I480881,1954,1.4416697118E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I484214,1061,1389812.89,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I492279,766,9.785322485E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I494209,304,2.096842869E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I507830,557,4.535263484E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I511620,1747,8.024402418E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I512144,1326,1.4723124609E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I536219,1948,1.6038095552E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I543626,190,8073871.02,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I543900,668,6.74372241E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I545560,1272,9877501.11,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I546735,1455,5.238953192E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I553644,102,1792131.5,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I553742,1858,2.5970338081E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I562625,1276,1.0809047326E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I566216,1926,7.834822968E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I293728,1629,1.2086854841E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I298236,935,9.449273327E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I299027,1986,2.5880878408E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I303917,1512,8.846184058E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I306690,436,9247003.73,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I308774,1482,1.6460253767E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I309751,981,2506191.13,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I323017,1269,1.515182181E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I323301,261,2.66770038E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I325431,841,2.044567005E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I333783,169,1.347552467E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I335004,330,4.315109357E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I337689,1660,1.141247022E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I342486,168,2.323867046E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I344308,1709,1.3017338188E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I349145,209,2.433835418E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I355070,281,3.399137388E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I370146,1189,2.026728257E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I314089,981,7.165866564E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I324262,627,4.431477408E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I375909,204,1.111188344E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I385845,1700,0.0,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I397087,1596,1.736205565E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I397921,471,1.999145744E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I400242,1001,1.1878632326E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I403294,805,0.0,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I406201,1684,7.609392016E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I411377,509,4.563630268E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I419716,1702,2.1033785507E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I423439,652,2.384802061E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I428007,1364,1.9843112538E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I429485,888,1.508140617E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I434126,1837,1.9193975815E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I435020,1983,4.339687792E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I438817,1704,2.5192884458E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I452243,1748,9.508615945E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I454232,1400,1.0051244779E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I454857,1868,1.6869505388E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I465062,278,2.782938968E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I471585,104,2387539.08,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I483395,67,4157489.86,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I491164,438,5.765724384E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I494856,995,2.803009534E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I500250,980,9.806661378E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I505260,593,4.083537592E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I507640,825,2.912138049E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I511289,1154,9.129290878E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I519029,1227,1.1190658495E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I519949,520,1.543999252E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I524333,812,2.288047549E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I536190,1715,7.548919663E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I541983,665,6.427991905E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I542771,1792,2.6367221284E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I547107,1504,1.4613288628E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I548187,1862,6.930322116E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I553502,1893,8.619362288E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I553692,1900,2.0882825558E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I560861,777,1.0397000865E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I563090,1345,1.2648408843E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I564210,690,3.23787383E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I294188,1182,4.037648163E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I309311,1641,2.22120005E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I309649,1651,1.4872218352E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I319315,833,4.950889967E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I322791,1519,1.3537223504E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I325938,1601,1.0973089547E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I328539,988,1.029068666E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I330717,488,6.352780454E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I338117,1159,1.1393683739E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I343030,972,6.06292584E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I352062,232,2.852107594E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I373721,1159,1.6274904192E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I374683,1715,6.14421474E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I327077,1146,1.3949289179E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I350566,478,6.533395134E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I377436,1035,1.555087344E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I386999,304,1.484651459E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I388049,1439,6.179103738E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I396244,535,1417373.15,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I398186,1168,5.654630079E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I408958,1921,1.923838263E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I412762,1312,1.0652476094E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I413547,722,3.351673148E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I423344,980,9769799.26,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I435722,869,1.2967699874E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I435865,746,5.792636496E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I442161,1102,9139037.37,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I442181,1474,4.259815961E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I446142,839,3.272328499E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I448697,927,1.2575415888E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I449131,174,4810584.82,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I450162,1344,1.7273748797E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I451548,1420,1.561974939E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I451906,1345,8.25716516E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I471738,595,1.292101146E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I480177,296,1.856807723E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I490736,980,9.099135731E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I492826,1252,7.674466489E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I497224,338,2.091842699E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I499586,1474,1.1364962957E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I501444,201,2.433384567E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I509062,1455,6246335.4,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I509233,637,9.463662352E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I512089,1670,1.2344952682E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I524033,841,4.857120337E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I524603,1945,2.5393746683E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I524772,1279,3.767318874E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I530222,1757,4.574985027E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I531344,723,8325559.62,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I544383,1544,1.5654439621E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I548403,1620,1.5167860762E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I558501,767,4683481.97,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I566274,1959,1.6605316523E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I291008,1669,5.075561536E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I297027,397,3.661680687E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I303651,743,3.353241248E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I308099,1731,2.3705821118E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I315378,896,7.659722005E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I328916,208,1.978123961E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I332338,576,7.090237816E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I336551,804,6.091812646E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I340277,81,4494402.57,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I368723,1649,1736817.87,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I369747,308,2.332013015E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I371620,762,1.1235375689E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I373878,717,8.224129594E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I376585,1137,9.980124552E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I376885,751,5.534743863E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I304598,1534,1.1440349675E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I311762,1153,1.1041398208E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I336149,1241,4.010754672E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I343351,1651,1.4725305792E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I347287,380,5.010259051E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I371372,1870,1.3942423203E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I381962,384,4.309162708E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I415314,569,6.271724477E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I421161,1602,1.632167446E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I438177,391,5.271183899E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I440441,1490,1.6935940542E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I443078,1391,1.735522021E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I449584,1443,1.3263350667E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I449708,250,2.181382745E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I460457,262,1.861320897E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I464889,1320,1.6801858741E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I467686,442,4.648611769E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I467927,1152,2.237491523E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I481082,1985,2.3887265742E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I481352,1258,1.3174317606E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I491739,1136,1.428784247E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I494755,209,1.685685821E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I499168,1680,2.3575276303E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I502572,882,8.791818166E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I517648,619,7.628088909E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I542316,334,1.342743929E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I549415,1160,4950953.57,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I550655,245,3.483437897E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I551039,561,1.812039923E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I554183,1528,1.1261860367E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I560227,1256,5.770310394E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I564953,1830,1.376027694E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I566441,1066,2.649527214E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I293453,1407,4.756518966E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I298868,1699,2.0688217581E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I300051,1112,7.37676104E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I301574,759,2.822322356E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I313122,1090,2.119890627E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I320772,1195,4.915793187E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I321664,232,2.008698637E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I332515,653,2.768154896E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I332862,586,5.283668293E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I348872,727,1.771222292E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I351759,1132,3.160007585E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I352478,762,1.453939865E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I369567,1937,2.3964872533E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I305170,917,1.1883107508E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I356266,958,1.1961715875E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I356689,352,4.326905292E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I374939,601,8.545841343E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I380221,154,1181544.68,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I388438,490,4.81412561E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I391309,101,3525740.97,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I392203,1270,1.4357052614E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I395898,205,2.651156912E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I397903,250,1.032910992E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I398155,1662,2.0370995173E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I398644,1358,5.411882379E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I416374,1831,1.9058251437E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I416568,869,7.898941479E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I420886,1718,1.0133281766E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I424644,1753,1.482185847E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I427461,752,7.321155661E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I431215,103,1.311736091E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I436180,1480,2.1849826533E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I446159,1689,1.3278789354E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I447971,906,1.2702395843E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I451184,705,7.619060095E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I458416,1194,1.7117504092E8,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I462423,805,5.591896508E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I472779,914,8.559427996E7,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I474741,637,8.723442562E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I475277,651,9021146.68,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I482573,212,2.452846772E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
I486485,61,9057307.19,,company_sales,invalid_sale_date,2025-11-18T16:00:09.692315
