item_id,units_sold,revenue,sale_date,dataset_name,dq_failure_reason,quarantine_timestamp
I996786,344,1.21682232E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1000090,94,1.296039951E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1001960,1461,9.969660431E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1002062,448,1.227571467E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1002982,1989,2.7918851494E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1003663,630,2.233029512E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1008012,1255,1.1234391406E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1009546,452,5.640572769E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I860823,232,2.512590174E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I864677,663,5.824050927E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I881721,696,9.980208124E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I900610,155,6164274.07,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I900965,648,4.22845001E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I902009,1333,1.8955472652E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I902920,845,6.333371162E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I905012,427,6.269458935E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I907692,1273,2.373005461E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I909263,1354,1.9957191098E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I912478,710,3.251960882E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I914024,1520,5.636815338E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I914686,1318,1.3716918193E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I927077,1222,1.777190009E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I910512,791,3.00871218E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I915160,1425,3.697447694E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I935453,1658,2.3214041947E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I936672,712,5.825487955E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I939568,1526,7.643083331E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I940108,1156,1.2226284892E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I941839,1835,1.2509000557E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I965149,108,1.192547242E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I976885,1817,1.3796932474E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I978915,881,9.806320566E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I983934,1379,6.107017373E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I996274,962,2.49247699E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I997767,953,6.496740318E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1002918,325,2.456600912E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I862538,912,0.0,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I863944,259,1.989376532E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I864370,1302,1.5344842925E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I865435,1391,1.1266967801E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I869170,641,2573234.47,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I880306,1473,5.985673996E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I880972,1941,2.3868185075E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I881459,1751,1.1604744E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I882798,1801,1.0866546272E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I887511,1934,0.0,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I891989,595,6.375404726E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I915190,1258,1.1941793215E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I929287,1528,1.1755624865E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I935035,1737,2.472647998E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I935325,1362,7.63445921E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I863047,1398,1.8491538671E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I881810,1860,1.7546411193E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I889793,1419,1.3287409826E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I895286,903,4.095169284E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I898374,236,1.176477217E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I927623,752,4.400106578E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I944666,1024,3.042603172E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I946272,1664,7.009051506E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I952825,400,4.32428228E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I960263,864,1.979921573E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I968003,686,9.424882818E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I969255,864,1.571816985E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I988325,634,4.075877704E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1007329,953,2.238870939E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1008533,297,3.486009242E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I852400,1345,1.8718122812E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I872540,1024,7966076.88,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I882830,765,9.7853788E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I915275,441,0.0,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I927480,1223,1.2123323946E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I929629,1723,1.788356611E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I936384,1008,9892892.86,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I863070,1507,3.908958449E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I864137,1884,1.6978788827E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I872383,536,3.296071823E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I906316,1879,1.8737427368E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I908607,1940,1.1773019528E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I916151,1330,8.113893369E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I926448,772,4.909162155E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I943898,549,2.157254014E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I945355,1354,3.247201509E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I946807,1528,8.394563276E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I955118,642,4.397223963E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I972013,1361,1.9375847157E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I972352,1547,6.222166954E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I975741,785,1.969374057E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I991510,1531,2.0854531587E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I998052,1651,2.0493065569E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1000175,1968,2.9470801801E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1001566,1405,2.0425953621E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I854651,1271,1.0243306948E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I855992,509,7.131749659E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I856550,885,1.3043384261E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I860107,839,5711419.89,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I860884,1688,1.8377747531E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I881831,440,3.991284541E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I891036,386,3.985316356E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I891903,1796,1.4331318787E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I892347,96,5491167.47,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I893732,599,6.178546812E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I902592,507,6.408596623E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I904810,937,1.1736455217E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I928383,1022,6.192843877E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I929131,124,7069705.24,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I932550,1336,1.6041795059E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I937327,93,5455615.63,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I883568,1150,1.153009837E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I896442,1283,3.110539239E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I916257,171,8270107.19,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I922664,1959,1.2360875292E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I930944,1613,2.2158375437E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I953999,149,8419102.9,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I963277,1057,6.90984965E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I964111,1443,1.5845635018E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I965360,611,2.568437625E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I968673,384,1.618746015E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I972635,1796,3351251.15,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I990304,1087,3.040026391E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I992093,1352,1.188441235E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I992868,1331,9.388685517E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I995753,1525,1.0804341999E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1004314,1606,1.2589396119E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1006113,462,2.90474881E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1008361,1595,7.235306374E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1008942,1466,4.580058701E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I849409,1155,1.7009461102E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I852268,295,3.522866961E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I858094,682,2.49200428E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I869401,1959,1.4454964879E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I881470,276,3.96263437E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I886840,863,1.0362135228E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I887444,1083,1.5274597221E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I896409,1082,5189845.33,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I898260,1152,4.108324197E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I904871,924,4.69066951E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I912788,81,1.082274404E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I928166,1033,1.2274114527E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I932822,1159,8738025.37,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I935096,1660,1.099981045E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I885029,1217,7.783794743E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I889376,1430,1.2667748335E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I900637,1891,2.6750806335E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I902148,1044,1.395902976E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I914499,1217,1.5194635336E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I924896,1080,1.0348960515E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I941795,1898,2.1283867121E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I948518,154,1.019542218E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I969315,202,1.897709571E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I971963,190,7019630.63,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I983493,1696,1.340398153E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I983914,1683,1.9609933547E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1003864,215,1.754842129E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I850531,1912,8.335564796E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I867495,252,1.835573544E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I877221,729,6.787714496E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I878234,409,2.585542459E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I893891,1887,5.143393418E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I894649,251,1.379874643E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I907931,976,1.1851694717E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I923721,518,4.516127988E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I928341,776,1.0116967275E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I929105,298,2.989658582E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I918009,557,1.365937809E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I932202,1948,1.446075311E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I945646,1083,1.5794248093E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I948044,1765,1.5806442275E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I950276,519,6.530327933E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I954268,630,8.263230228E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I957277,1167,7.519530641E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I957474,317,4.686967857E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I957538,1822,1.4417484344E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I968507,1649,2.093787024E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I975883,1185,4.845029005E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I984003,630,7784123.02,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I987297,1823,1.1794770732E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I994901,787,9.049922428E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I997940,98,1.14171842E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I998610,228,2.139986838E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1000670,1507,4.915397091E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1002767,973,1.914560439E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1009542,1085,9.17601417E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I847266,1373,2.0251922171E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I846993,784,2.19104631E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I847578,1984,0.0,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I847087,1856,1.8003215544E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I847540,1356,6.548025396E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I847415,927,2.230354377E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I847665,338,1.392514903E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I847324,772,5.209451694E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I847593,1692,1.7349361714E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I847548,74,193078.72,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I847642,1111,6.487366564E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I847056,251,8194686.31,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I850522,764,6.892955682E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I866913,1261,1.6526692751E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I869357,1479,5.980308713E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I884068,1102,1.1406352354E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I884177,1407,1.6543655412E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I913165,1270,1.7838689699E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I913253,898,1498127.35,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I922288,585,8.100751784E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I923563,57,6113126.92,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I927780,1947,5.272470855E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I936865,386,3.809127742E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I908082,1199,1.5631522088E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I925386,1252,9.948266925E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I945151,426,2.910812998E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I960764,1137,0.0,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I963030,750,8.673406595E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I974406,166,2.457691516E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I981368,607,7.629802632E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I982669,1766,1.5056073739E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I990798,505,5.171134205E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I993228,297,1.950170237E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I993856,359,4.978872E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1006650,730,4.572705385E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I867144,720,7.628197519E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I869936,1638,8219046.87,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I872876,902,5.85295213E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I874101,1728,4687442.17,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I881017,1810,1.589612995E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I886142,1317,3.067321714E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I904493,1493,5.759044609E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I908256,1298,1.4510058372E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I912238,1672,1.721941913E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I913706,1711,9.80895045E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I915287,188,2.166234062E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I920197,1660,1.7311416575E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I933305,349,4.080938162E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I868404,427,5.831806958E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I904880,753,4.65428215E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I923638,1078,1.2187770768E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I944179,1200,6.485233019E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I945112,498,3.990106967E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I952673,1004,9.002429729E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I959637,1569,1.1777611831E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I974692,762,4.735995352E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I974940,222,1.651323407E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I976742,1925,1.7552774477E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I979916,561,6.749631765E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I984160,1232,2817369.06,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1000654,1815,3.274976442E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1001132,1053,1.5721300835E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1005835,377,3.576893944E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1005947,1741,1.5505203952E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I861474,1497,1.3464459245E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I868377,1319,8.508585952E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I870504,1735,7.701932298E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I882073,399,5.156428244E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I882847,1521,2.0544121903E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I887622,558,6.238247306E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I891110,1930,2.0216268649E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I898264,462,399635.0,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I911172,573,2.885432445E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I911943,194,2.701609367E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I914881,1484,9856456.49,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I918571,173,1471083.01,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I921818,810,3.481442314E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I923960,154,2298388.8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I892390,1019,8.643811929E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I898793,221,3.131863932E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I901772,927,1.0167360966E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I910434,778,1.1170581514E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I923205,1778,1.565954488E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I939959,779,7.725869675E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I944844,1013,4.117713946E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I952969,1450,1.8106940354E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I960821,296,3.60228427E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I969768,1162,1.1572594006E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I979295,655,4343996.84,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I983105,1930,1.4681108666E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I986391,290,2.947469068E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I988936,1482,1.7733698689E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I998760,1758,8.129796709E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1007453,179,1.967290055E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I849776,1188,5.111152262E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I852815,1432,1.4727187155E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I858369,895,2.565009441E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I859772,995,1.0546113507E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I867154,755,7.244439738E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I903349,779,6725015.24,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I903575,773,0.0,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I912861,100,1432590.98,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I915914,696,3.946918616E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
