seller_id,item_id,units_sold,revenue,marketplace_price,sale_date,dataset_name,dq_failure_reason,quarantine_timestamp
,I341313,0,3.348674672E7,4171.24,2025-10-26,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I346220,1508,6.866420697E7,18759.56,2025-09-13,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I367153,2519,1.0029938395E8,100947.02,2025-09-30,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I371865,2852,2.193339496E7,78185.46,2025-10-05,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I384765,2076,1.0641635286E8,122800.03,2025-09-11,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I402555,2296,3.2319434455E8,53587.95,2025-09-09,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I405745,1140,1.945005039E7,66633.68,2025-09-28,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I406424,2226,1.3551566927E8,83865.02,2025-09-21,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I408166,745,9.279838753E7,57076.3,2025-10-04,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I416170,2865,1.0786747014E8,76464.42,2025-10-23,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I416583,428,3.03744776E7,25713.91,2025-10-10,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I417409,1098,1.4506211135E8,111704.07,2025-09-30,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I427503,2020,2.6339411871E8,-44339.39,2025-09-05,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I448899,1863,1.7059095391E8,78588.37,2025-09-27,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I469389,1570,1.5910840091E8,42610.01,2025-10-05,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I473236,958,2.945878852E7,59375.5,2025-10-13,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I475343,616,5.789325355E7,81071.07,2025-10-03,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I475882,2458,2.5964886049E8,73042.34,2025-09-30,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I496672,2460,2.1565644122E8,44918.65,2025-10-29,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I508780,2166,5.110773927E7,83885.26,2025-10-11,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I516734,324,8951089.05,3149.11,,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I523061,2752,3.5404372168E8,100955.18,2025-10-13,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I534500,2962,1.3771887278E8,28908.85,2025-09-22,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I539027,2245,1.689147268E7,16032.84,2025-09-09,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I300335,1904,1.8088203644E8,142995.15,2025-09-28,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I324886,975,8251489.73,47383.92,2025-10-11,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I333980,1456,6.413248177E7,139148.44,2025-09-25,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I373370,571,5.623316861E7,108423.73,2025-10-24,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I376491,2901,2.619294584E7,52240.5,2025-10-03,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I392776,580,2.955406476E7,62164.34,2025-10-02,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I404439,2234,0.0,13538.18,2025-10-08,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I404755,954,0.0,48907.76,2025-09-04,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I413371,1261,1.5541209506E8,128955.73,2025-10-05,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I420197,0,1.0978021738E8,106822.66,2025-09-17,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I428420,461,3753139.38,-14341.98,2025-10-01,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I434592,120,1.373320734E7,116475.8,2025-10-27,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I434969,1886,1.5997519936E8,80345.12,2025-09-18,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I437728,2475,3.3125398871E8,-50241.8,2025-09-11,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I454506,1742,1.380099945E8,80532.75,2025-10-28,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I465839,984,1.1240445457E8,22582.84,2025-09-12,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I467322,606,8.562403636E7,141776.52,2025-10-21,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I472269,2536,3.088493757E7,127670.81,2025-09-17,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I477145,1834,3.781593866E7,70744.85,2025-09-26,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I500319,188,2.249566338E7,8630.73,2025-10-01,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I511777,202,2.161812247E7,26309.57,2025-09-03,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I522462,1692,6.927467452E7,22135.86,2025-10-10,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I528282,1856,2.3551347091E8,134647.27,2025-09-03,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I285547,1387,1.7421720428E8,93937.6,2025-10-28,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I295591,2965,4.1285362757E8,146072.29,2025-10-04,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I298151,2477,3.3994584194E8,118056.76,2025-09-12,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I299986,1633,1.135511128E7,134722.03,2025-10-20,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I300286,2978,4.1455058583E8,7897.71,2025-10-01,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I301739,1811,1.8111381327E8,95709.41,,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I302381,1113,1.2329603083E8,69068.95,2025-09-09,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I306777,760,1.0467617025E8,42967.8,2025-09-20,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I313008,985,1.2421643457E8,103363.76,2025-09-08,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I319590,2678,1.7026628844E8,142420.61,2025-09-26,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I321862,1032,5.970225972E7,14183.77,2025-10-07,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I327869,2737,2.8373679804E8,147467.85,2025-09-11,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I344937,1681,8.707007587E7,5654.37,,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I346967,880,9.784604676E7,136331.14,2025-10-23,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I348497,521,3.768062892E7,148592.65,2025-10-01,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I353503,1760,4922644.61,106311.87,2025-09-02,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I360672,223,2.711396282E7,125254.5,2025-10-21,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I368036,850,7.246466442E7,84564.65,2025-10-23,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I374886,1280,1.694909031E7,87369.72,2025-09-16,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I389483,1386,8.595014149E7,24675.9,2025-10-23,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I396216,1168,2.545837998E7,30651.8,2025-10-30,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I403892,1837,1.3528138594E8,112963.31,2025-09-12,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I415920,1961,1.3883844937E8,59364.72,2025-10-23,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I430498,2220,2.7906860502E8,14710.39,2025-10-27,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I438364,1335,1.759396656E8,120924.68,2025-09-25,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I442711,2754,1.489562433E7,111568.49,2025-09-18,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I447480,1990,3.372615371E7,65461.45,2025-10-30,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I451015,918,9.782365709E7,37973.4,2025-09-17,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I463863,2638,3.0894194855E8,71686.4,2025-09-17,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I472845,787,1.247687638E7,118530.97,2025-09-14,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I494129,788,7.583149558E7,91414.33,2025-09-25,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I500388,1023,1.0777197002E8,130908.07,2025-09-02,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I507100,2020,1.1484436106E8,35650.99,2025-09-30,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I528049,1146,7.35657917E7,110795.05,2025-10-10,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I544722,1321,1.5262968938E8,122928.7,2025-10-19,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I564269,149,1.065344814E7,104566.68,2025-09-16,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I564688,446,1.20822275E7,52153.12,2025-09-26,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I570170,2980,4.0483848878E8,79647.12,2025-10-27,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I572127,2509,3.4886911288E8,140319.71,2025-09-01,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I582968,2745,2.20015643E8,109656.53,2025-10-15,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I589816,2656,7.642337383E7,120561.69,2025-09-27,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I608189,2707,5.918010791E7,95059.88,2025-10-26,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I619818,349,5.081066428E7,104250.37,2025-09-19,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I654189,249,2.301718368E7,52279.27,2025-09-05,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I663327,1272,1.7902152652E8,24021.21,2025-10-01,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I668792,1696,2.791490444E7,147196.83,2025-09-19,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I669476,1570,1.8506732912E8,40868.11,2025-10-19,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I675481,1635,1.9053095578E8,56266.55,2025-09-03,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I681096,2260,2.906742078E8,104850.69,2025-10-26,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I693502,1290,7571016.71,57112.78,2025-10-08,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I695534,500,6.034843113E7,27044.99,2025-09-08,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I696831,614,4.987882927E7,83281.27,2025-10-11,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I699992,1169,8443402.66,27415.41,2025-09-03,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I701646,326,2.298010103E7,15896.87,2025-10-25,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I702974,265,1007231.19,15101.3,2025-09-24,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I703278,2195,4.923052948E7,126894.05,2025-10-02,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I707434,1453,6.501970272E7,113698.15,2025-09-12,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I709677,931,1.3082320483E8,72864.01,2025-10-19,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I723757,969,1.2104705185E8,141289.96,2025-09-12,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I726248,283,2.834389067E7,110249.43,2025-09-14,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I728664,2794,1.8791015706E8,77254.07,2025-09-14,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I734719,1668,1.6961453992E8,78143.96,2025-10-24,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I734958,1823,1.3314325875E8,50879.18,2025-10-14,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I738848,2247,1.7546466123E8,116718.91,2025-10-31,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I748388,2972,1.8462718749E8,88276.96,2025-10-04,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I768539,238,2.309859002E7,24318.2,2025-10-02,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I780937,2157,8.094811798E7,47785.81,2025-09-19,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I792154,2019,2.6313124892E8,140723.63,2025-10-30,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I799962,110,5522361.47,4145.22,2025-09-03,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I803230,1140,4.718720685E7,54070.41,2025-09-02,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I820537,139,0.0,107663.12,2025-10-14,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I577503,1257,7.841294109E7,143886.02,2025-10-20,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I578728,470,5.898999214E7,123525.1,2025-09-01,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I587455,224,3.29423927E7,74941.37,2025-10-18,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I588746,129,7134674.37,139403.33,2025-09-18,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I617117,776,5.482713443E7,115490.99,2025-10-21,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I659800,2498,9.590445562E7,148775.94,2025-09-10,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I668089,1241,1.6658502615E8,131113.24,2025-09-29,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I676658,266,925670.53,121909.78,2025-09-18,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I682127,2521,2.4822110481E8,45741.35,2025-10-31,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I686500,2554,2.3669140992E8,-130646.53,2025-09-21,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I693147,2701,2.5849851017E8,85947.09,2025-09-29,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I697370,487,3.357454319E7,26951.31,2025-10-06,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I700460,1327,3.926043377E7,130532.66,2025-09-12,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I711648,629,7.217739622E7,122744.61,2025-09-07,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I722264,266,2.782982681E7,89607.72,2025-09-04,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I724279,1047,3.332840019E7,50753.86,2025-09-30,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I729975,2693,3.9972600468E8,148427.29,2025-10-18,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I748488,0,4.778188603E7,85161.6,2025-10-21,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I760701,1067,5.392519375E7,41965.16,2025-10-05,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I761937,2254,1.786776224E8,90083.19,2025-09-22,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I796309,238,0.0,103662.29,2025-10-11,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I806270,2020,2.9075692014E8,7431.9,2025-09-18,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I808022,0,8.373013247E7,64128.81,2025-10-03,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I810717,1287,1891660.43,131309.26,2025-09-17,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I560074,747,2.111672255E7,132843.64,2025-10-17,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I561283,2064,2.3964843866E8,41435.96,2025-10-07,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I568530,1009,1.4814818944E8,109129.0,2025-09-09,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I569292,169,7854023.48,19003.65,2025-10-12,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I585686,686,8.712225168E7,5503.08,2025-09-28,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I595814,695,6.923685962E7,128981.14,2025-09-10,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I610534,2631,2937150.67,75263.32,2025-09-19,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I610575,1216,6.18068018E7,34060.16,2025-10-05,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I625119,1759,1.0663917129E8,-61765.31,2025-10-17,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I645185,1735,2.3168474717E8,28023.1,2025-10-06,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I651026,1291,3.942412212E7,148879.36,2025-10-01,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I656602,2438,1.266869979E7,29226.4,2025-10-25,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I661028,1100,7.462122518E7,8572.74,2025-09-28,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I668354,992,7.621820043E7,87508.04,2025-09-10,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I670835,1356,1.3150215881E8,12063.99,2025-10-31,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I680448,875,0.0,79442.92,2025-10-09,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I689784,1625,1.006096561E7,60785.01,2025-10-29,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I701484,677,8.039844998E7,-41970.16,2025-10-06,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I712503,654,7.973513523E7,92820.88,2025-09-17,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I742937,1217,6.917821054E7,63867.92,2025-09-10,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I750972,2683,3.5275569168E8,140916.02,2025-10-22,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I764971,426,1.988925775E7,140795.12,2025-10-02,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I772750,2503,1.6298249248E8,60345.96,2025-09-24,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I782890,423,7869349.03,96369.74,2025-09-03,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I786903,1432,2.930375129E7,88873.95,2025-09-20,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I795471,818,1.0051146186E8,146760.47,2025-09-17,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I796742,516,2.814444691E7,59945.35,2025-09-03,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I814854,470,3.784911876E7,110065.16,2025-10-03,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I556204,2660,1.9339771462E8,90777.17,2025-09-11,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I567518,2603,3.5355698218E8,13004.65,2025-10-03,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I588121,2765,5.872891626E7,4458.06,2025-10-06,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I600485,848,4.055014903E7,18019.88,2025-10-25,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I610804,2102,2.6848330051E8,35151.04,2025-10-07,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I611185,1447,2.335901691E7,111388.33,2025-09-16,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I635730,1635,2.0897286601E8,65872.67,2025-10-18,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I638214,547,7.751663465E7,110654.27,2025-09-09,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I648927,2311,1.576916216E8,132494.45,2025-10-30,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I691624,2925,3.8515133655E8,3866.65,2025-10-21,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I702434,2229,2.827590732E7,7817.46,2025-10-10,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I709550,2279,1.8451338214E8,35471.5,2025-10-06,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I710156,391,5246085.68,118298.84,2025-10-07,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I715750,1986,2.0528248942E8,114078.64,2025-10-19,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I728968,2846,2.4432680289E8,139299.1,2025-10-21,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I732171,156,4822694.59,106971.7,2025-10-31,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I749292,874,3.614966435E7,89173.26,2025-09-08,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I752940,2859,4.1668200803E8,92029.54,2025-10-25,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I754788,1291,1.5154803348E8,107001.98,2025-10-25,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I768012,1909,7.770165472E7,49043.4,2025-09-11,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I776440,0,2.708886273E7,14566.97,2025-09-28,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I781613,608,7.967314025E7,21226.83,2025-10-20,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I781763,1261,3230430.8,-84423.94,2025-09-29,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I785817,1968,8.176213923E7,109553.51,2025-09-23,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I801501,1599,1.3966746246E8,139619.57,2025-10-13,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I804428,1738,0.0,41437.17,2025-09-16,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I812990,2842,1.9084500867E8,7241.37,2025-09-04,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I820136,1003,4.733434303E7,124927.18,2025-10-29,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I563081,2209,3.233297103E8,28799.86,2025-10-18,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I576125,551,7.989563988E7,2955.13,2025-10-04,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I587587,2658,3.465452086E8,64996.57,2025-10-03,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I592520,1470,8.244925084E7,69856.46,2025-10-09,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I610355,2749,1.5669231175E8,71007.9,2025-10-19,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I610965,2209,3.272228504E7,129495.87,2025-09-11,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I644561,990,4.608009807E7,71926.78,2025-09-08,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I650840,2710,5.948058457E7,118158.95,2025-09-16,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I665872,1196,1.4874907569E8,61873.29,2025-09-18,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I683079,1711,1.786608452E8,28079.57,2025-10-12,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I694559,1330,1.9367685386E8,32699.2,2025-10-31,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I694738,2221,8.660476776E7,54007.32,2025-09-10,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I696337,2865,6.273464148E7,69790.11,2025-10-02,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I711914,0,2.276855314E8,144382.45,2025-09-10,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I734484,365,2.782836211E7,37571.43,2025-10-23,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I739419,2564,1.8203285213E8,104235.88,2025-09-02,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I744066,1390,8.485865485E7,37148.73,2025-10-10,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I744417,384,2.629247423E7,4206.64,2025-10-01,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I745009,1746,3.435568843E7,54656.77,2025-09-14,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I748076,2868,3.2229122119E8,34415.23,2025-10-15,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I779586,2608,3.4848860937E8,77774.94,2025-10-18,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I787472,860,1.036800832E8,91440.48,2025-10-23,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I812219,2983,1.986880715E7,144928.51,2025-10-30,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I813808,1271,5.339593593E7,31191.86,2025-10-30,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I815919,2920,2.3359897197E8,32614.55,2025-10-23,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I817122,1077,1.2822879155E8,76958.92,2025-10-12,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I583189,1164,1.676200716E8,120047.13,2025-09-29,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I614710,991,7.256247923E7,101297.24,2025-10-27,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I617381,2328,3.2526674242E8,92633.33,2025-10-23,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I625657,248,3.648068853E7,97076.0,2025-10-11,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I630011,1846,4.971746546E7,149218.9,2025-10-08,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I635643,2021,1.257973409E8,43351.12,2025-10-02,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I639539,2206,1.0679214562E8,29067.25,2025-10-29,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I639681,2905,3.9965440898E8,-21087.57,2025-10-23,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I665259,1518,5.896556677E7,38318.47,2025-10-15,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I680568,862,1.2638408534E8,43284.32,2025-09-04,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I689085,2074,2.154941739E8,121770.47,2025-10-08,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I696191,2730,2.4788865402E8,8231.61,2025-09-02,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
,I707085,576,3.567170566E7,-23118.68,2025-09-04,competitor_sales,missing_seller_id,2025-11-17T08:06:22.065872
