seller_id,item_id,item_name,category,market_price,expected_units_sold,expected_revenue
S100,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S139,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S127,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S131,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S119,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S147,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S105,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S124,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S129,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S150,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S114,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S141,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S108,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S133,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S135,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S118,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S122,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S142,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S121,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S126,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S146,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S103,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S145,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S102,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S125,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S106,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S110,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S104,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S136,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S137,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S107,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S128,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S113,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S132,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S112,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S111,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S134,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S138,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S144,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S117,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S120,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S141,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S128,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S111,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S126,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S140,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S102,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S101,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S145,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S106,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S113,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S148,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S103,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S129,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S123,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S132,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S114,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S109,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S125,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S138,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S115,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S136,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S143,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S133,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S142,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S118,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S127,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S116,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S146,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S139,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S134,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S131,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S144,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S124,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S104,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S122,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S105,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S117,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S108,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S150,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S110,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S119,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S121,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S137,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S107,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S147,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S149,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S130,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S100,I763536,Zara Maxi Dress,Electronics,66019.53,2996.0,1.9779451188E8
S134,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S100,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S146,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S122,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S129,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S119,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S137,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S130,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S145,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S116,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S120,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S108,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S131,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S114,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S136,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S128,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S124,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S132,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S109,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S150,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S144,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S141,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S102,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S135,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S112,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S103,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S140,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S142,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S104,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S110,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S115,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S139,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S148,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S101,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S106,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S111,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S126,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S125,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S113,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S127,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S118,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S138,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S149,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S147,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S105,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S107,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S133,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S123,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S143,I777227,Bajaj Mixer Grinder,Home Appliances,70071.41,1219.5,8.5452084495E7
S128,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S150,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S103,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S136,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S121,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S117,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S142,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S129,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S118,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S126,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S114,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S124,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S123,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S125,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S107,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S119,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S143,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S140,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S132,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S105,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S101,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S138,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S122,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S110,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S100,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S137,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S102,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S104,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S109,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S149,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S115,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S112,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S141,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S127,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S116,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S144,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S134,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S133,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S120,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S145,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S139,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S146,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S108,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S111,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S130,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S106,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S113,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S135,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S148,I826887,Adidas Ultraboost 23,Footwear,110372.87,1181.0,1.3035035947E8
S140,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S150,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S107,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S129,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S118,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S111,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S114,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S127,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S139,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S130,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S103,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S112,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S115,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S143,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S117,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S123,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S131,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S126,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S109,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S138,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S105,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S135,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S128,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S108,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S121,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S132,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S110,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S145,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S137,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S116,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S119,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S136,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S134,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S106,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S133,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S141,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S100,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S113,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S124,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S149,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S147,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S142,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S144,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S148,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S146,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S120,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S104,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S102,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S125,I884362,Puma Running Shoes,Home Appliances,62470.93000000001,1640.0,1.0245232520000002E8
S103,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S124,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S147,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S148,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S150,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S122,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S149,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S107,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S144,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S145,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S135,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S126,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S146,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S112,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S118,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S134,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S116,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S127,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S129,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S139,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S106,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S138,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S101,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S119,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S123,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S130,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S113,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S115,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S100,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S143,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S111,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S125,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S136,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S117,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S104,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S142,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S109,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S105,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S133,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S120,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S137,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S121,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S102,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S140,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S108,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S131,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S128,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S110,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S114,I933164,H&m Cotton Shirt,Electronics,100458.0,2995.0,3.0087171E8
S132,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S128,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S117,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S149,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S147,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S139,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S120,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S124,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S150,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S106,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S135,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S101,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S105,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S110,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S111,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S136,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S121,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S141,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S138,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S109,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S122,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S123,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S102,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S137,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S144,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S143,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S116,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S142,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S129,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S115,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S119,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
S127,I96984,Philips Air Fryer,Home Appliances,134115.55,2745.0,3.6814718474999994E8
